,1event,stat,slat,slon,5cuspid,year,doy_det,evla,evlo,10dist(ev-stat),depthkm,mag,baz,spol,wbeg,wend,20SNR,tlag,Dtlag,fast,Dfast,25anginc,anginc_corr,type_ini,timestamp,comment,30nyquist,gradeABCNR,filt_lo,filt_HI,spol-fast,35bandang,pickgrade,lambdamax,ndf,lambda2_min,40ttime,maxfreq,Elev,anginc_epi,takeoff_ang_epi,path_length_source_to_station_km,traveltime_source_to_station_s,v_avg_source_to_station_kms,SWA_source_to_station,max_ray_depth_km
29691,20140904183520800.DALR.4-10.fb1,DALR,65.0773,-16.9367,2014-09-04 18:35:20.800,2014,247.774,65.066,-16.4812,21.4703,3.1,-12345,-12345,161.991,13.9,15.414749,3.14659,0.35625,0.004687,11.0,7.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,4.0,10,29.009,0.0588052,1,3.29770422,34,20745.71,-1409855985.0,5.56144,0.801,33.60974394053782,58.48138503725153,23.30966690794937,7.172061998452807,3.2500648924922646,4.964130636114561,5.069410153518466
29692,20140902005842540.DALR.4-10.fb1,DALR,65.0773,-16.9367,2014-09-02 00:58:42.540,2014,245.041,65.083,-16.5023,20.4394,-0.3,-12345,-12345,125.936,13.9,15.437789,3.62772,0.12,0.002812,15.0,5.0,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,4.0,10,69.064,0.0588052,1,6.18831158,42,69510.06,-1409619985.0,6.5918,0.801,34.71484815109775,33.887668934992014,23.45617408841072,7.9378831040974305,2.954965924895385,1.511651697987304,4.484928465725456
29693,20151002014643940.DALR.2-6.fb1,DALR,65.0773,-16.9367,2015-10-02 01:46:43.940,2015,275.074,65.022,-16.668,14.0719,2.0,-12345,-12345,41.192,14.7,15.455497,3.4169,0.06,0.004687,-4.0,9.25,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,2.0,6,45.192,0.0588052,1,13.9280386,16,20882.38,-1443749985.0,3.41797,0.801,36.48086096565075,54.75175135224303,15.638557510702224,5.286054345666098,2.958455681320016,1.1350255531283435,3.6813113318473576
29694,20160618030045580.DALR.0.5-5.fb1,DALR,65.0773,-16.9367,2016-06-18 03:00:45.580,2016,170.125,65.0865,-16.7958,6.70499,2.2,-12345,-12345,107.136,13.9,15.570838,6.97289,0.18375,0.005625,38.0,4.5,0.0,anginc_corr,ass_5_16,Apr,comment,50,ACl,0.5,5,69.136,0.0588052,1,6.27601957,47,7635000.0,-1466218985.0,3.71094,0.801,44.71512725133525,80.91548327236264,7.397137985955188,2.918964573384448,2.534165043797856,6.288816331874614,2.3192595145533907
29695,20150512194429240.DALR.1-8.fb1,DALR,65.0773,-16.9367,2015-05-12 19:44:29.240,2015,132.822,65.1367,-16.8345,8.17599,1.7,-12345,-12345,120.656,13.9,15.727846,4.10515,0.2175,0.006563,-29.0,8.0,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,1.0,8,30.344,0.0588052,1,6.84523058,37,49939.31,-1431459985.0,3.90625,0.801,44.89215064479145,60.25348528576353,8.943232152901397,3.4968224334007343,2.557531108093445,6.213928401029989,2.289760575603615
29696,20140905053116280.DALR.1-8.fb1,DALR,65.0773,-16.9367,2014-09-05 05:31:16.280,2014,248.23,65.0802,-16.8,6.43738,3.0,-12345,-12345,112.225,14.3,15.39579,3.38629,0.15375,0.0075,43.0,7.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,1.0,8,69.225,0.0588052,1,4.18445969,29,547106.4,-1409894985.0,5.1592,0.801,41.43496806542161,93.56687678305173,7.325271140933709,2.816075517943985,2.6012339137417326,5.455663125726318,3.0
29697,20160511000734280.DALR.1-8.fb1,DALR,65.0773,-16.9367,2016-05-11 00:07:34.280,2016,132.005,65.1037,-16.6172,15.3072,2.2,-12345,-12345,67.436,13.9,17.386444,3.03499,0.09375,0.017188,5.0,7.25,0.0,anginc_corr,ass_5_19,Apr,comment,50,ACl,1.0,8,62.436,0.0588052,1,2.37276959,58,34560.89,-1462924985.0,1.04632,0.801,36.17318356143193,55.931353622877,16.850050609979377,5.6063547025859295,3.005527032067253,1.6720926893952992,3.8346318228625806
29698,20140903173754700.DALR.4-10.fb1,DALR,65.0773,-16.9367,2014-09-03 17:37:54.700,2014,246.735,65.0803,-16.5385,18.733,1.1,-12345,-12345,103.546,14.5,15.263036,4.92771,0.06,0.001875,-36.0,6.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,4.0,10,40.454,0.0588052,1,8.8385191,24,225048.2,-1409765985.0,7.83632,0.801,35.07234026584143,39.14777042805064,20.954060723864785,6.910220073485286,3.032328999805104,0.8682627838425105,4.328244916349478
29699,20140903180050360.DALR.4-10.fb1,DALR,65.0773,-16.9367,2014-09-03 18:00:50.360,2014,246.75,65.0758,-16.7192,10.2326,3.1,-12345,-12345,89.934,13.9,15.429176,4.43652,0.05625,0.021562,-69.0,9.75,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,4.0,10,21.066,0.0588052,1,6.62832975,28,431277.6,-1409766985.0,7.47492,0.801,36.73253532802728,67.08379660401417,11.482615457472193,3.961108170347161,2.8988391540102345,1.419985571618554,3.556349612556432
29700,20160522084034660.DALR.4-10.fb1,DALR,65.0773,-16.9367,2016-05-22 08:40:34.660,2016,143.361,65.092,-16.481,21.49,2.8,-12345,-12345,166.165,13.9,15.584929,3.26641,0.12,0.00375,50.0,6.75,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,4.0,10,63.835,0.0588052,1,3.5468998,45,372.7597,-1463905985.0,5.17394,0.801,33.648107948254534,55.32581910509624,23.41328609405974,7.233564650776823,3.236756319243701,1.65881900213094,5.039159748964375
29701,20150501130454240.DALR.3-8.fb1,DALR,65.0773,-16.9367,2015-05-01 13:04:54.240,2015,121.545,65.0856,-16.7958,6.69088,2.2,-12345,-12345,87.208,14.3,15.477919,3.85899,0.135,0.0075,23.0,7.0,0.0,anginc_corr,ass_5_16,Apr,comment,50,ACl,3.0,8,64.208,0.0588052,1,3.02108645,33,11049.24,-1430485985.0,5.35714,0.801,44.72441562599122,80.97433792816605,7.3820713558381055,2.913894871766997,2.5334034619312087,4.630490839907964,2.317698273339583
29702,20150509202130920.DALR.3-8.fb1,DALR,65.0773,-16.9367,2015-05-09 20:21:30.920,2015,129.848,65.031,-16.7339,10.8587,4.9,-12345,-12345,104.616,13.9,15.75699,12.2794,0.245,0.00375,45.0,6.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,3.0,8,59.616,0.0588052,1,10.9333954,23,1643.44,-1431202985.0,3.11279,0.801,33.880749586514135,91.22737088292334,12.403067259906573,4.085585998687895,3.0358110841112813,5.991310384919757,4.9
